region_id,chrom,start,end,block_start,block_end,notes
ldEUR_02_0132,2,225199711,225499711,224859419,225840004,LDetect EUR block (full block: 2:224859419-225840004)
ldEUR_02_0133,2,226829923,227129923,225840004,228119842,LDetect EUR block (full block: 2:225840004-228119842)
ldEUR_02_0134,2,228595314,228895314,228119842,229370787,LDetect EUR block (full block: 2:228119842-229370787)
ldEUR_02_0135,2,230457088,230757088,229370787,231843389,LDetect EUR block (full block: 2:229370787-231843389)
ldEUR_02_0136,2,232546696,232846696,231843389,233550003,LDetect EUR block (full block: 2:231843389-233550003)
ldEUR_02_0137,2,234200495,234500495,233550003,235150987,LDetect EUR block (full block: 2:233550003-235150987)
ldEUR_02_0138,2,235447268,235747268,235150987,236043550,LDetect EUR block (full block: 2:235150987-236043550)
ldEUR_02_0139,2,236596291,236896291,236043550,237449032,LDetect EUR block (full block: 2:236043550-237449032)
ldEUR_02_0140,2,237955006,238255006,237449032,238760981,LDetect EUR block (full block: 2:237449032-238760981)
ldEUR_02_0141,2,239206812,239506812,238760981,239952643,LDetect EUR block (full block: 2:238760981-239952643)
ldEUR_02_0142,2,240606363,240906363,239952643,241560084,LDetect EUR block (full block: 2:239952643-241560084)
ldEUR_02_0143,2,241705002,242005002,241560084,242149921,LDetect EUR block (full block: 2:241560084-242149921)
ldEUR_02_0144,2,242519420,242819420,242149921,243188920,LDetect EUR block (full block: 2:242149921-243188920)
ldEUR_03_0001,3,600968,900968,60157,1441779,LDetect EUR block (full block: 3:60157-1441779)
ldEUR_03_0002,3,2066949,2366949,1441779,2992120,LDetect EUR block (full block: 3:1441779-2992120)
ldEUR_03_0003,3,3561883,3861883,2992120,4431647,LDetect EUR block (full block: 3:2992120-4431647)
ldEUR_03_0004,3,5107415,5407415,4431647,6083183,LDetect EUR block (full block: 3:4431647-6083183)
ldEUR_03_0005,3,6433285,6733285,6083183,7083387,LDetect EUR block (full block: 3:6083183-7083387)
ldEUR_03_0006,3,7715974,8015974,7083387,8648561,LDetect EUR block (full block: 3:7083387-8648561)
ldEUR_03_0007,3,8945872,9245872,8648561,9543183,LDetect EUR block (full block: 3:8648561-9543183)
ldEUR_03_0008,3,10131424,10431424,9543183,11019665,LDetect EUR block (full block: 3:9543183-11019665)
ldEUR_03_0009,3,11895232,12195232,11019665,13070799,LDetect EUR block (full block: 3:11019665-13070799)
ldEUR_03_0010,3,13793849,14093849,13070799,14816900,LDetect EUR block (full block: 3:13070799-14816900)
ldEUR_03_0011,3,15399671,15699671,14816900,16282442,LDetect EUR block (full block: 3:14816900-16282442)
ldEUR_03_0012,3,16936780,17236780,16282442,17891118,LDetect EUR block (full block: 3:16282442-17891118)
ldEUR_03_0013,3,18358131,18658131,17891118,19125144,LDetect EUR block (full block: 3:17891118-19125144)
ldEUR_03_0014,3,19458246,19758246,19125144,20091348,LDetect EUR block (full block: 3:19125144-20091348)
ldEUR_03_0015,3,20717527,21017527,20091348,21643707,LDetect EUR block (full block: 3:20091348-21643707)
ldEUR_03_0016,3,21773975,22073975,21643707,22204244,LDetect EUR block (full block: 3:21643707-22204244)
ldEUR_03_0017,3,22854554,23154554,22204244,23804865,LDetect EUR block (full block: 3:22204244-23804865)
ldEUR_03_0018,3,24483211,24783211,23804865,25461558,LDetect EUR block (full block: 3:23804865-25461558)
ldEUR_03_0019,3,26019663,26319663,25461558,26877769,LDetect EUR block (full block: 3:25461558-26877769)
ldEUR_03_0020,3,27209339,27509339,26877769,27840910,LDetect EUR block (full block: 3:26877769-27840910)
ldEUR_03_0021,3,28341585,28641585,27840910,29142260,LDetect EUR block (full block: 3:27840910-29142260)
ldEUR_03_0022,3,29780107,30080107,29142260,30717955,LDetect EUR block (full block: 3:29142260-30717955)
ldEUR_03_0023,3,31384835,31684835,30717955,32351715,LDetect EUR block (full block: 3:30717955-32351715)
ldEUR_03_0024,3,32653653,32953653,32351715,33255592,LDetect EUR block (full block: 3:32351715-33255592)
ldEUR_03_0025,3,34119525,34419525,33255592,35283458,LDetect EUR block (full block: 3:33255592-35283458)
ldEUR_03_0026,3,35735150,36035150,35283458,36486842,LDetect EUR block (full block: 3:35283458-36486842)
ldEUR_03_0027,3,37271479,37571479,36486842,38356116,LDetect EUR block (full block: 3:36486842-38356116)
ldEUR_03_0028,3,39138707,39438707,38356116,40221298,LDetect EUR block (full block: 3:38356116-40221298)
ldEUR_03_0029,3,40492913,40792913,40221298,41064528,LDetect EUR block (full block: 3:40221298-41064528)
ldEUR_03_0030,3,41652265,41952265,41064528,42540002,LDetect EUR block (full block: 3:41064528-42540002)
ldEUR_03_0031,3,43702577,44002577,42540002,45165153,LDetect EUR block (full block: 3:42540002-45165153)
ldEUR_03_0032,3,45761326,46061326,45165153,46657500,LDetect EUR block (full block: 3:45165153-46657500)
ldEUR_03_0033,3,47042356,47342356,46657500,47727212,LDetect EUR block (full block: 3:46657500-47727212)
ldEUR_03_0034,3,48372092,48672092,47727212,49316972,LDetect EUR block (full block: 3:47727212-49316972)
ldEUR_03_0035,3,50424493,50724493,49316972,51832015,LDetect EUR block (full block: 3:49316972-51832015)
ldEUR_03_0036,3,52806702,53106702,51832015,54081390,LDetect EUR block (full block: 3:51832015-54081390)
ldEUR_03_0037,3,54565125,54865125,54081390,55348860,LDetect EUR block (full block: 3:54081390-55348860)
ldEUR_03_0038,3,55741383,56041383,55348860,56433907,LDetect EUR block (full block: 3:55348860-56433907)
ldEUR_03_0039,3,57145713,57445713,56433907,58157519,LDetect EUR block (full block: 3:56433907-58157519)
ldEUR_03_0040,3,59065212,59365212,58157519,60272906,LDetect EUR block (full block: 3:58157519-60272906)
ldEUR_03_0041,3,61164286,61464286,60272906,62355666,LDetect EUR block (full block: 3:60272906-62355666)
ldEUR_03_0042,3,62862476,63162476,62355666,63669286,LDetect EUR block (full block: 3:62355666-63669286)
ldEUR_03_0043,3,64321412,64621412,63669286,65273538,LDetect EUR block (full block: 3:63669286-65273538)
ldEUR_03_0044,3,65621992,65921992,65273538,66270447,LDetect EUR block (full block: 3:65273538-66270447)
ldEUR_03_0045,3,67128680,67428680,66270447,68286914,LDetect EUR block (full block: 3:66270447-68286914)
ldEUR_03_0046,3,68631838,68931838,68286914,69276762,LDetect EUR block (full block: 3:68286914-69276762)
ldEUR_03_0047,3,69712895,70012895,69276762,70449028,LDetect EUR block (full block: 3:69276762-70449028)
ldEUR_03_0048,3,71339178,71639178,70449028,72529329,LDetect EUR block (full block: 3:70449028-72529329)
ldEUR_03_0049,3,73275573,73575573,72529329,74321817,LDetect EUR block (full block: 3:72529329-74321817)
ldEUR_03_0050,3,74863383,75163383,74321817,75704949,LDetect EUR block (full block: 3:74321817-75704949)
ldEUR_03_0051,3,76456892,76756892,75704949,77508835,LDetect EUR block (full block: 3:75704949-77508835)
ldEUR_03_0052,3,78116688,78416688,77508835,79024541,LDetect EUR block (full block: 3:77508835-79024541)
ldEUR_03_0053,3,80075925,80375925,79024541,81427310,LDetect EUR block (full block: 3:79024541-81427310)
ldEUR_03_0054,3,81885598,82185598,81427310,82643886,LDetect EUR block (full block: 3:81427310-82643886)
ldEUR_03_0055,3,83355682,83655682,82643886,84367479,LDetect EUR block (full block: 3:82643886-84367479)
ldEUR_03_0056,3,84824855,85124855,84367479,85582231,LDetect EUR block (full block: 3:84367479-85582231)
ldEUR_03_0057,3,86345981,86645981,85582231,87409732,LDetect EUR block (full block: 3:85582231-87409732)
ldEUR_03_0058,3,87704052,88004052,87409732,88298373,LDetect EUR block (full block: 3:87409732-88298373)
ldEUR_03_0059,3,91126844,91426844,88298373,94255316,LDetect EUR block (full block: 3:88298373-94255316)
ldEUR_03_0060,3,94633643,94933643,94255316,95311971,LDetect EUR block (full block: 3:94255316-95311971)
ldEUR_03_0061,3,96613960,96913960,95311971,98215950,LDetect EUR block (full block: 3:95311971-98215950)
ldEUR_03_0062,3,98644856,98944856,98215950,99373762,LDetect EUR block (full block: 3:98215950-99373762)
ldEUR_03_0063,3,99832989,100132989,99373762,100592217,LDetect EUR block (full block: 3:99373762-100592217)
ldEUR_03_0064,3,101688588,101988588,100592217,103084960,LDetect EUR block (full block: 3:100592217-103084960)
ldEUR_03_0065,3,103683286,103983286,103084960,104581613,LDetect EUR block (full block: 3:103084960-104581613)
ldEUR_03_0066,3,105632212,105932212,104581613,106982811,LDetect EUR block (full block: 3:104581613-106982811)
ldEUR_03_0067,3,108102603,108402603,106982811,109522395,LDetect EUR block (full block: 3:106982811-109522395)
ldEUR_03_0068,3,109868082,110168082,109522395,110513770,LDetect EUR block (full block: 3:109522395-110513770)
ldEUR_03_0069,3,111514734,111814734,110513770,112815699,LDetect EUR block (full block: 3:110513770-112815699)
ldEUR_03_0070,3,113231781,113531781,112815699,113947863,LDetect EUR block (full block: 3:112815699-113947863)
ldEUR_03_0071,3,114547471,114847471,113947863,115447080,LDetect EUR block (full block: 3:113947863-115447080)
ldEUR_03_0072,3,115973616,116273616,115447080,116800153,LDetect EUR block (full block: 3:115447080-116800153)
ldEUR_03_0073,3,117515202,117815202,116800153,118530251,LDetect EUR block (full block: 3:116800153-118530251)
ldEUR_03_0074,3,119376653,119676653,118530251,120523055,LDetect EUR block (full block: 3:118530251-120523055)
ldEUR_03_0075,3,121098576,121398576,120523055,121974097,LDetect EUR block (full block: 3:120523055-121974097)
ldEUR_03_0076,3,122595932,122895932,121974097,123517768,LDetect EUR block (full block: 3:121974097-123517768)
ldEUR_03_0077,3,124077205,124377205,123517768,124936642,LDetect EUR block (full block: 3:123517768-124936642)
ldEUR_03_0078,3,125425792,125725792,124936642,126214943,LDetect EUR block (full block: 3:124936642-126214943)
ldEUR_03_0079,3,127054902,127354902,126214943,128194861,LDetect EUR block (full block: 3:126214943-128194861)
ldEUR_03_0080,3,129069798,129369798,128194861,130244735,LDetect EUR block (full block: 3:128194861-130244735)
ldEUR_03_0081,3,130890625,131190625,130244735,131836516,LDetect EUR block (full block: 3:130244735-131836516)
ldEUR_03_0082,3,132394344,132694344,131836516,133252173,LDetect EUR block (full block: 3:131836516-133252173)
ldEUR_03_0083,3,134204539,134504539,133252173,135456906,LDetect EUR block (full block: 3:133252173-135456906)
ldEUR_03_0084,3,136263994,136563994,135456906,137371083,LDetect EUR block (full block: 3:135456906-137371083)
ldEUR_03_0085,3,138512840,138812840,137371083,139954597,LDetect EUR block (full block: 3:137371083-139954597)
ldEUR_03_0086,3,140496847,140796847,139954597,141339097,LDetect EUR block (full block: 3:139954597-141339097)
ldEUR_03_0087,3,142101862,142401862,141339097,143164628,LDetect EUR block (full block: 3:141339097-143164628)
ldEUR_03_0088,3,143637722,143937722,143164628,144410816,LDetect EUR block (full block: 3:143164628-144410816)
ldEUR_03_0089,3,144887717,145187717,144410816,145664619,LDetect EUR block (full block: 3:144410816-145664619)
ldEUR_03_0090,3,146045624,146345624,145664619,146726629,LDetect EUR block (full block: 3:145664619-146726629)
ldEUR_03_0091,3,147734933,148034933,146726629,149043237,LDetect EUR block (full block: 3:146726629-149043237)
ldEUR_03_0092,3,149497620,149797620,149043237,150252004,LDetect EUR block (full block: 3:149043237-150252004)
ldEUR_03_0093,3,150650367,150950367,150252004,151348730,LDetect EUR block (full block: 3:150252004-151348730)
ldEUR_03_0094,3,152152650,152452650,151348730,153256571,LDetect EUR block (full block: 3:151348730-153256571)
ldEUR_03_0095,3,153835394,154135394,153256571,154714218,LDetect EUR block (full block: 3:153256571-154714218)
ldEUR_03_0096,3,155211459,155511459,154714218,156008700,LDetect EUR block (full block: 3:154714218-156008700)
ldEUR_03_0097,3,156510364,156810364,156008700,157312028,LDetect EUR block (full block: 3:156008700-157312028)
ldEUR_03_0098,3,158244959,158544959,157312028,159477890,LDetect EUR block (full block: 3:157312028-159477890)
ldEUR_03_0099,3,160351197,160651197,159477890,161524504,LDetect EUR block (full block: 3:159477890-161524504)
ldEUR_03_0100,3,162238854,162538854,161524504,163253205,LDetect EUR block (full block: 3:161524504-163253205)
ldEUR_03_0101,3,164004337,164304337,163253205,165055469,LDetect EUR block (full block: 3:163253205-165055469)
ldEUR_03_0102,3,165936449,166236449,165055469,167117429,LDetect EUR block (full block: 3:165055469-167117429)
ldEUR_03_0103,3,167699194,167999194,167117429,168580960,LDetect EUR block (full block: 3:167117429-168580960)
ldEUR_03_0104,3,169622934,169922934,168580960,170964909,LDetect EUR block (full block: 3:168580960-170964909)
ldEUR_03_0105,3,171480320,171780320,170964909,172295731,LDetect EUR block (full block: 3:170964909-172295731)
ldEUR_03_0106,3,172736508,173036508,172295731,173477285,LDetect EUR block (full block: 3:172295731-173477285)
ldEUR_03_0107,3,174146912,174446912,173477285,175116539,LDetect EUR block (full block: 3:173477285-175116539)
ldEUR_03_0108,3,175568413,175868413,175116539,176320287,LDetect EUR block (full block: 3:175116539-176320287)
ldEUR_03_0109,3,177063726,177363726,176320287,178107165,LDetect EUR block (full block: 3:176320287-178107165)
ldEUR_03_0110,3,178590875,178890875,178107165,179374586,LDetect EUR block (full block: 3:178107165-179374586)
ldEUR_03_0111,3,180292876,180592876,179374586,181511166,LDetect EUR block (full block: 3:179374586-181511166)
ldEUR_03_0112,3,182490424,182790424,181511166,183769683,LDetect EUR block (full block: 3:181511166-183769683)
ldEUR_03_0113,3,184268969,184568969,183769683,185068255,LDetect EUR block (full block: 3:183769683-185068255)
ldEUR_03_0114,3,185829299,186129299,185068255,186890344,LDetect EUR block (full block: 3:185068255-186890344)
ldEUR_03_0115,3,187723279,188023279,186890344,188856214,LDetect EUR block (full block: 3:186890344-188856214)
ldEUR_03_0116,3,189391410,189691410,188856214,190226607,LDetect EUR block (full block: 3:188856214-190226607)
ldEUR_03_0117,3,191135210,191435210,190226607,192343814,LDetect EUR block (full block: 3:190226607-192343814)
ldEUR_03_0118,3,193051742,193351742,192343814,194059671,LDetect EUR block (full block: 3:192343814-194059671)
ldEUR_03_0119,3,194273172,194573172,194059671,194786674,LDetect EUR block (full block: 3:194059671-194786674)
ldEUR_03_0120,3,195229041,195529041,194786674,195971408,LDetect EUR block (full block: 3:194786674-195971408)
ldEUR_03_0121,3,196373697,196673697,195971408,197075987,LDetect EUR block (full block: 3:195971408-197075987)
ldEUR_03_0122,3,197361304,197661304,197075987,197946622,LDetect EUR block (full block: 3:197075987-197946622)
ldEUR_04_0001,4,202477,502477,10240,694715,LDetect EUR block (full block: 4:10240-694715)
ldEUR_04_0002,4,936713,1236713,694715,1478711,LDetect EUR block (full block: 4:694715-1478711)
ldEUR_04_0003,4,2010845,2310845,1478711,2842979,LDetect EUR block (full block: 4:1478711-2842979)
ldEUR_04_0004,4,3194509,3494509,2842979,3846040,LDetect EUR block (full block: 4:2842979-3846040)
ldEUR_04_0005,4,4115078,4415078,3846040,4684116,LDetect EUR block (full block: 4:3846040-4684116)
ldEUR_04_0006,4,4943252,5243252,4684116,5502388,LDetect EUR block (full block: 4:4684116-5502388)
ldEUR_04_0007,4,5987715,6287715,5502388,6773043,LDetect EUR block (full block: 4:5502388-6773043)
ldEUR_04_0008,4,7006367,7306367,6773043,7539692,LDetect EUR block (full block: 4:6773043-7539692)
ldEUR_04_0009,4,7695963,7995963,7539692,8152235,LDetect EUR block (full block: 4:7539692-8152235)
ldEUR_04_0010,4,8589357,8889357,8152235,9326479,LDetect EUR block (full block: 4:8152235-9326479)
ldEUR_04_0011,4,9862815,10162815,9326479,10699152,LDetect EUR block (full block: 4:9326479-10699152)
ldEUR_04_0012,4,11361093,11661093,10699152,12323034,LDetect EUR block (full block: 4:10699152-12323034)
ldEUR_04_0013,4,13147517,13447517,12323034,14272001,LDetect EUR block (full block: 4:12323034-14272001)
ldEUR_04_0014,4,14559723,14859723,14272001,15147446,LDetect EUR block (full block: 4:14272001-15147446)
ldEUR_04_0015,4,15387227,15687227,15147446,15927009,LDetect EUR block (full block: 4:15147446-15927009)
ldEUR_04_0016,4,16505165,16805165,15927009,17383322,LDetect EUR block (full block: 4:15927009-17383322)
ldEUR_04_0017,4,17962598,18262598,17383322,18841874,LDetect EUR block (full block: 4:17383322-18841874)
ldEUR_04_0018,4,19543215,19843215,18841874,20544557,LDetect EUR block (full block: 4:18841874-20544557)
ldEUR_04_0019,4,21281952,21581952,20544557,22319347,LDetect EUR block (full block: 4:20544557-22319347)
ldEUR_04_0020,4,23077438,23377438,22319347,24135529,LDetect EUR block (full block: 4:22319347-24135529)
ldEUR_04_0021,4,24722425,25022425,24135529,25609322,LDetect EUR block (full block: 4:24135529-25609322)
ldEUR_04_0022,4,26326522,26626522,25609322,27343722,LDetect EUR block (full block: 4:25609322-27343722)
ldEUR_04_0023,4,27504795,27804795,27343722,27965868,LDetect EUR block (full block: 4:27343722-27965868)
ldEUR_04_0024,4,28714038,29014038,27965868,29762208,LDetect EUR block (full block: 4:27965868-29762208)
